rxcui,who_check,who_note
1804375,GAP,"resolver status L4_ONLY"
1940587,GAP,"resolver status RETIRED_NO_REMAP"
1250743,GAP,"resolver status L4_ONLY"
1358419,GAP,"resolver status RETIRED_NO_REMAP"
1358623,GAP,"resolver status L4_ONLY"
1425559,GAP,"no L5 codes"
1593607,UNCONFIRMED,"no WHO snapshot for these L4s"
1595155,GAP,"resolver status L4_ONLY"
1430119,UNCONFIRMED,"no WHO snapshot for these L4s"
1926055,UNCONFIRMED,"no WHO snapshot for these L4s"
1293631,GAP,"resolver status RETIRED_NO_REMAP"
1422907,GAP,"resolver status RETIRED_NO_REMAP"
1424551,CONFIRMED,"L4 in WHO snapshot"
1928875,GAP,"resolver status L4_ONLY"
1599163,GAP,"resolver status L4_ONLY"
1433755,UNCONFIRMED,"no WHO snapshot for these L4s"
669031,UNCONFIRMED,"no WHO snapshot for these L4s"
793867,UNCONFIRMED,"no WHO snapshot for these L4s"
198367,UNCONFIRMED,"no WHO snapshot for these L4s"
205255,UNCONFIRMED,"no WHO snapshot for these L4s"
636607,GAP,"resolver status L4_ONLY"
308923,UNCONFIRMED,"no WHO snapshot for these L4s"
1090807,GAP,"no L5 codes"
758587,GAP,"resolver status RETIRED_NO_REMAP"
2000023,UNCONFIRMED,"no WHO snapshot for these L4s"
849295,GAP,"resolver status L4_ONLY"
211315,UNCONFIRMED,"no WHO snapshot for these L4s"
1116967,GAP,"resolver status L4_ONLY"
1148155,GAP,"resolver status L4_ONLY"
859327,UNCONFIRMED,"no WHO snapshot for these L4s"
1012327,GAP,"resolver status L4_ONLY"
1659151,CONFIRMED,"L4 in WHO snapshot"
1046959,UNCONFIRMED,"no WHO snapshot for these L4s"
1113715,GAP,"resolver status RETIRED_NO_REMAP"
999967,CONFIRMED,"L4 in WHO snapshot"
211567,GAP,"resolver status RETIRED_NO_REMAP"
212599,UNCONFIRMED,"no WHO snapshot for these L4s"
417547,GAP,"no L5 codes"
562387,UNCONFIRMED,"no WHO snapshot for these L4s"
1246891,UNCONFIRMED,"no WHO snapshot for these L4s"
1362151,GAP,"resolver status RETIRED_NO_REMAP"
1490491,GAP,"resolver status RETIRED_NO_REMAP"
1604395,UNCONFIRMED,"no WHO snapshot for these L4s"
1737763,UNCONFIRMED,"no WHO snapshot for these L4s"
1376395,UNCONFIRMED,"no WHO snapshot for these L4s"
1809667,GAP,"no L5 codes"
1251175,UNCONFIRMED,"no WHO snapshot for these L4s"
1367227,GAP,"resolver status L4_ONLY"
308215,GAP,"resolver status L4_ONLY"
2047879,GAP,"resolver status L4_ONLY"
630475,UNCONFIRMED,"no WHO snapshot for these L4s"
861211,GAP,"resolver status RETIRED_NO_REMAP"
207127,UNCONFIRMED,"no WHO snapshot for these L4s"
994435,GAP,"resolver status L4_ONLY"
836347,GAP,"resolver status RETIRED_NO_REMAP"
209251,GAP,"resolver status L4_ONLY"
1053187,GAP,"resolver status RETIRED_NO_REMAP"
807835,UNCONFIRMED,"no WHO snapshot for these L4s"
2049391,UNCONFIRMED,"no WHO snapshot for these L4s"
2170987,UNCONFIRMED,"no WHO snapshot for these L4s"
2178283,GAP,"resolver status L4_ONLY"
1664359,GAP,"resolver status RETIRED_NO_REMAP"
239239,UNCONFIRMED,"no WHO snapshot for these L4s"
860143,UNCONFIRMED,"no WHO snapshot for these L4s"
404179,UNCONFIRMED,"no WHO snapshot for these L4s"
1863967,UNCONFIRMED,"no WHO snapshot for these L4s"
1250983,GAP,"resolver status L4_ONLY"
1372891,UNCONFIRMED,"no WHO snapshot for these L4s"
1422103,UNCONFIRMED,"no WHO snapshot for these L4s"
1242787,UNCONFIRMED,"no WHO snapshot for these L4s"
1250755,GAP,"no L5 codes"
1291951,GAP,"resolver status L4_ONLY"
1436155,UNCONFIRMED,"no WHO snapshot for these L4s"
1943551,UNCONFIRMED,"no WHO snapshot for these L4s"
1299799,UNCONFIRMED,"no WHO snapshot for these L4s"
1372459,GAP,"resolver status L4_ONLY"
1540675,GAP,"resolver status RETIRED_NO_REMAP"
1544971,UNCONFIRMED,"no WHO snapshot for these L4s"
829759,GAP,"resolver status L4_ONLY"
876679,GAP,"resolver status L4_ONLY"
314047,UNCONFIRMED,"no WHO snapshot for these L4s"
830263,GAP,"no L5 codes"
198487,UNCONFIRMED,"no WHO snapshot for these L4s"
995443,GAP,"resolver status L4_ONLY"
904663,UNCONFIRMED,"no WHO snapshot for these L4s"
999547,GAP,"resolver status L4_ONLY"
208123,UNCONFIRMED,"no WHO snapshot for these L4s"
1094383,GAP,"resolver status L4_ONLY"
1013011,UNCONFIRMED,"no WHO snapshot for these L4s"
1014571,GAP,"resolver status L4_ONLY"
283279,GAP,"resolver status L4_ONLY"
392275,UNCONFIRMED,"no WHO snapshot for these L4s"
2122099,GAP,"resolver status RETIRED_NO_REMAP"
310639,UNCONFIRMED,"no WHO snapshot for these L4s"
313963,UNCONFIRMED,"no WHO snapshot for these L4s"
2168011,UNCONFIRMED,"no WHO snapshot for these L4s"
1038799,UNCONFIRMED,"no WHO snapshot for these L4s"
242623,GAP,"resolver status L4_ONLY"
1716031,GAP,"resolver status L4_ONLY"
106339,GAP,"resolver status L4_ONLY"
413107,GAP,"resolver status L4_ONLY"
1048075,GAP,"resolver status L4_ONLY"
1312747,UNCONFIRMED,"no WHO snapshot for these L4s"
1362223,UNCONFIRMED,"no WHO snapshot for these L4s"
1487251,GAP,"resolver status L4_ONLY"
1552231,UNCONFIRMED,"no WHO snapshot for these L4s"
1721455,GAP,"no L5 codes"
1251031,GAP,"resolver status L4_ONLY"
1433635,GAP,"resolver status RETIRED_NO_REMAP"
1921723,UNCONFIRMED,"no WHO snapshot for these L4s"
1312963,GAP,"no L5 codes"
1593295,UNCONFIRMED,"no WHO snapshot for these L4s"
1600927,UNCONFIRMED,"no WHO snapshot for these L4s"
1291099,UNCONFIRMED,"no WHO snapshot for these L4s"
1297387,UNCONFIRMED,"no WHO snapshot for these L4s"
1363279,UNCONFIRMED,"no WHO snapshot for these L4s"
310687,GAP,"resolver status L4_ONLY"
198475,UNCONFIRMED,"no WHO snapshot for these L4s"
860947,UNCONFIRMED,"no WHO snapshot for these L4s"
198235,UNCONFIRMED,"no WHO snapshot for these L4s"
901483,UNCONFIRMED,"no WHO snapshot for these L4s"
998539,GAP,"resolver status RETIRED_NO_REMAP"
206887,UNCONFIRMED,"no WHO snapshot for these L4s"
244267,UNCONFIRMED,"no WHO snapshot for these L4s"
802759,GAP,"resolver status L4_ONLY"
804547,UNCONFIRMED,"no WHO snapshot for these L4s"
200215,UNCONFIRMED,"no WHO snapshot for these L4s"
996991,CONFIRMED,"L4 in WHO snapshot"
1044427,CONFIRMED,"L4 in WHO snapshot"
1657147,GAP,"resolver status RETIRED_NO_REMAP"
1673947,UNCONFIRMED,"no WHO snapshot for these L4s"
604651,UNCONFIRMED,"no WHO snapshot for these L4s"
1799959,GAP,"no L5 codes"
1247875,UNCONFIRMED,"no WHO snapshot for these L4s"
1251427,GAP,"resolver status RETIRED_NO_REMAP"
1310491,GAP,"resolver status RETIRED_NO_REMAP"
1373239,UNCONFIRMED,"no WHO snapshot for these L4s"
198043,GAP,"resolver status L4_ONLY"
1608499,GAP,"resolver status L4_ONLY"
1252027,GAP,"resolver status L4_ONLY"
1593151,GAP,"resolver status RETIRED_NO_REMAP"
1312627,GAP,"no L5 codes"
1488067,GAP,"resolver status RETIRED_NO_REMAP"
705919,GAP,"resolver status L4_ONLY"
748867,UNCONFIRMED,"no WHO snapshot for these L4s"
2049223,GAP,"resolver status L4_ONLY"
311683,UNCONFIRMED,"no WHO snapshot for these L4s"
308491,UNCONFIRMED,"no WHO snapshot for these L4s"
311191,UNCONFIRMED,"no WHO snapshot for these L4s"
700387,UNCONFIRMED,"no WHO snapshot for these L4s"
1992571,GAP,"no L5 codes"
313819,UNCONFIRMED,"no WHO snapshot for these L4s"
856999,CONFIRMED,"L4 in WHO snapshot"
1043359,UNCONFIRMED,"no WHO snapshot for these L4s"
1658719,UNCONFIRMED,"no WHO snapshot for these L4s"
282751,UNCONFIRMED,"no WHO snapshot for these L4s"
1090975,GAP,"resolver status L4_ONLY"
562771,GAP,"resolver status RETIRED_NO_REMAP"
1044991,GAP,"resolver status RETIRED_NO_REMAP"
824983,UNCONFIRMED,"no WHO snapshot for these L4s"
210031,GAP,"resolver status L4_ONLY"
2117335,GAP,"resolver status L4_ONLY"
1863607,GAP,"resolver status L4_ONLY"
1866223,GAP,"resolver status RETIRED_NO_REMAP"
1235779,UNCONFIRMED,"no WHO snapshot for these L4s"
1737571,UNCONFIRMED,"no WHO snapshot for these L4s"
1293943,GAP,"resolver status L4_ONLY"
1791403,UNCONFIRMED,"no WHO snapshot for these L4s"
728227,GAP,"no L5 codes"
763531,UNCONFIRMED,"no WHO snapshot for these L4s"
891451,UNCONFIRMED,"no WHO snapshot for these L4s"
692479,UNCONFIRMED,"no WHO snapshot for these L4s"
1088707,UNCONFIRMED,"no WHO snapshot for these L4s"
312775,GAP,"resolver status RETIRED_NO_REMAP"
1090915,GAP,"resolver status L4_ONLY"
205915,UNCONFIRMED,"no WHO snapshot for these L4s"
805375,GAP,"resolver status L4_ONLY"
751999,GAP,"resolver status RETIRED_NO_REMAP"
198751,GAP,"no L5 codes"
801559,UNCONFIRMED,"no WHO snapshot for these L4s"
211891,UNCONFIRMED,"no WHO snapshot for these L4s"
1011703,UNCONFIRMED,"no WHO snapshot for these L4s"
1039927,GAP,"resolver status RETIRED_NO_REMAP"
2196391,GAP,"no L5 codes"
857839,UNCONFIRMED,"no WHO snapshot for these L4s"
1673095,GAP,"resolver status RETIRED_NO_REMAP"
2053519,UNCONFIRMED,"no WHO snapshot for these L4s"
857107,CONFIRMED,"L4 in WHO snapshot"
211879,UNCONFIRMED,"no WHO snapshot for these L4s"
1011715,UNCONFIRMED,"no WHO snapshot for these L4s"
1658311,UNCONFIRMED,"no WHO snapshot for these L4s"
1663747,GAP,"resolver status L4_ONLY"
428899,GAP,"resolver status L4_ONLY"
602395,CONFIRMED,"L4 in WHO snapshot"
1039279,UNCONFIRMED,"no WHO snapshot for these L4s"
2168347,UNCONFIRMED,"no WHO snapshot for these L4s"
801391,UNCONFIRMED,"no WHO snapshot for these L4s"
1809511,GAP,"no L5 codes"
1244695,GAP,"resolver status L4_ONLY"
1251619,GAP,"no L5 codes"
1423711,GAP,"resolver status L4_ONLY"
1364539,GAP,"no L5 codes"
1371355,UNCONFIRMED,"no WHO snapshot for these L4s"
1809439,GAP,"no L5 codes"
1251787,UNCONFIRMED,"no WHO snapshot for these L4s"
1361023,UNCONFIRMED,"no WHO snapshot for these L4s"
1491511,GAP,"no L5 codes"
1542859,UNCONFIRMED,"no WHO snapshot for these L4s"
1542835,UNCONFIRMED,"no WHO snapshot for these L4s"
1303807,GAP,"resolver status L4_ONLY"
309883,GAP,"resolver status RETIRED_NO_REMAP"
861223,GAP,"resolver status L4_ONLY"
1993075,UNCONFIRMED,"no WHO snapshot for these L4s"
708127,GAP,"resolver status L4_ONLY"
311239,UNCONFIRMED,"no WHO snapshot for these L4s"
1085635,UNCONFIRMED,"no WHO snapshot for these L4s"
2191891,GAP,"resolver status L4_ONLY"
237703,GAP,"resolver status L4_ONLY"
260239,GAP,"resolver status L4_ONLY"
1655179,UNCONFIRMED,"no WHO snapshot for these L4s"
284515,UNCONFIRMED,"no WHO snapshot for these L4s"
857083,CONFIRMED,"L4 in WHO snapshot"
205903,UNCONFIRMED,"no WHO snapshot for these L4s"
347047,GAP,"resolver status L4_ONLY"
1234327,UNCONFIRMED,"no WHO snapshot for these L4s"
1005847,UNCONFIRMED,"no WHO snapshot for these L4s"
1012687,GAP,"resolver status RETIRED_NO_REMAP"
208411,UNCONFIRMED,"no WHO snapshot for these L4s"
1360159,UNCONFIRMED,"no WHO snapshot for these L4s"
1363507,CONFIRMED,"L4 in WHO snapshot"
1435855,CONFIRMED,"L4 in WHO snapshot"
1441831,GAP,"resolver status L4_ONLY"
1737451,GAP,"no L5 codes"
756295,UNCONFIRMED,"no WHO snapshot for these L4s"
904255,GAP,"resolver status L4_ONLY"
880963,GAP,"resolver status RETIRED_NO_REMAP"
352099,UNCONFIRMED,"no WHO snapshot for these L4s"
995095,GAP,"resolver status L4_ONLY"
834175,UNCONFIRMED,"no WHO snapshot for these L4s"
584503,UNCONFIRMED,"no WHO snapshot for these L4s"
284275,UNCONFIRMED,"no WHO snapshot for these L4s"
1013731,UNCONFIRMED,"no WHO snapshot for these L4s"
1053859,UNCONFIRMED,"no WHO snapshot for these L4s"
244399,UNCONFIRMED,"no WHO snapshot for these L4s"
1739875,GAP,"resolver status L4_ONLY"
1043539,GAP,"resolver status L4_ONLY"
1012831,GAP,"resolver status RETIRED_NO_REMAP"
1039339,UNCONFIRMED,"no WHO snapshot for these L4s"
204919,GAP,"no L5 codes"
854803,UNCONFIRMED,"no WHO snapshot for these L4s"
209479,GAP,"resolver status RETIRED_NO_REMAP"
2106103,GAP,"no L5 codes"
282739,UNCONFIRMED,"no WHO snapshot for these L4s"
616279,UNCONFIRMED,"no WHO snapshot for these L4s"
1740883,UNCONFIRMED,"no WHO snapshot for these L4s"
1867999,GAP,"resolver status L4_ONLY"
197383,GAP,"resolver status L4_ONLY"
1294567,CONFIRMED,"L4 in WHO snapshot"
1300363,UNCONFIRMED,"no WHO snapshot for these L4s"
1487167,CONFIRMED,"L4 in WHO snapshot"
1808851,GAP,"resolver status L4_ONLY"
1245259,UNCONFIRMED,"no WHO snapshot for these L4s"
1435267,UNCONFIRMED,"no WHO snapshot for these L4s"
1304971,GAP,"resolver status L4_ONLY"
285007,UNCONFIRMED,"no WHO snapshot for these L4s"
197863,GAP,"no L5 codes"
790879,UNCONFIRMED,"no WHO snapshot for these L4s"
643123,UNCONFIRMED,"no WHO snapshot for these L4s"
745051,UNCONFIRMED,"no WHO snapshot for these L4s"
309715,GAP,"no L5 codes"
702103,GAP,"resolver status RETIRED_NO_REMAP"
205795,UNCONFIRMED,"no WHO snapshot for these L4s"
758575,GAP,"resolver status RETIRED_NO_REMAP"
849547,UNCONFIRMED,"no WHO snapshot for these L4s"
2101495,GAP,"no L5 codes"
541879,GAP,"resolver status L4_ONLY"
1663735,UNCONFIRMED,"no WHO snapshot for these L4s"
1012855,GAP,"resolver status RETIRED_NO_REMAP"
1661335,GAP,"resolver status L4_ONLY"
205891,UNCONFIRMED,"no WHO snapshot for these L4s"
359275,UNCONFIRMED,"no WHO snapshot for these L4s"
1235563,UNCONFIRMED,"no WHO snapshot for these L4s"
581395,UNCONFIRMED,"no WHO snapshot for these L4s"
860227,UNCONFIRMED,"no WHO snapshot for these L4s"
542167,GAP,"resolver status L4_ONLY"
1052635,UNCONFIRMED,"no WHO snapshot for these L4s"
210295,GAP,"no L5 codes"
1992043,UNCONFIRMED,"no WHO snapshot for these L4s"
206779,GAP,"resolver status RETIRED_NO_REMAP"
1874539,UNCONFIRMED,"no WHO snapshot for these L4s"
1291363,GAP,"no L5 codes"
1298407,GAP,"resolver status RETIRED_NO_REMAP"
1302643,UNCONFIRMED,"no WHO snapshot for these L4s"
1653139,UNCONFIRMED,"no WHO snapshot for these L4s"
1797883,UNCONFIRMED,"no WHO snapshot for these L4s"
1291711,GAP,"resolver status L4_ONLY"
1442155,UNCONFIRMED,"no WHO snapshot for these L4s"
1540663,UNCONFIRMED,"no WHO snapshot for these L4s"
1602019,GAP,"resolver status L4_ONLY"
1426579,GAP,"resolver status L4_ONLY"
1304215,GAP,"resolver status RETIRED_NO_REMAP"
1436947,GAP,"resolver status L4_ONLY"
260479,GAP,"resolver status RETIRED_NO_REMAP"
1806931,GAP,"resolver status L4_ONLY"
1303363,GAP,"resolver status RETIRED_NO_REMAP"
1595023,UNCONFIRMED,"no WHO snapshot for these L4s"
1549099,UNCONFIRMED,"no WHO snapshot for these L4s"
695935,GAP,"no L5 codes"
727759,UNCONFIRMED,"no WHO snapshot for these L4s"
749671,UNCONFIRMED,"no WHO snapshot for these L4s"
1089775,GAP,"resolver status L4_ONLY"
834043,UNCONFIRMED,"no WHO snapshot for these L4s"
749863,UNCONFIRMED,"no WHO snapshot for these L4s"
856987,CONFIRMED,"L4 in WHO snapshot"
208591,GAP,"resolver status L4_ONLY"
545875,CONFIRMED,"L4 in WHO snapshot"
1046815,GAP,"resolver status L4_ONLY"
283219,GAP,"resolver status L4_ONLY"
1095547,GAP,"no L5 codes"
209107,GAP,"resolver status RETIRED_NO_REMAP"
238135,GAP,"resolver status L4_ONLY"
997951,GAP,"resolver status L4_ONLY"
2117659,UNCONFIRMED,"no WHO snapshot for these L4s"
1721311,UNCONFIRMED,"no WHO snapshot for these L4s"
577927,GAP,"resolver status L4_ONLY"
1741903,GAP,"no L5 codes"
540391,GAP,"resolver status RETIRED_NO_REMAP"
544351,UNCONFIRMED,"no WHO snapshot for these L4s"
347131,GAP,"resolver status L4_ONLY"
1006063,UNCONFIRMED,"no WHO snapshot for these L4s"
1812079,UNCONFIRMED,"no WHO snapshot for these L4s"
1237099,GAP,"resolver status RETIRED_NO_REMAP"
1358395,UNCONFIRMED,"no WHO snapshot for these L4s"
1927639,GAP,"resolver status L4_ONLY"
1358767,GAP,"resolver status RETIRED_NO_REMAP"
1606291,GAP,"resolver status RETIRED_NO_REMAP"
197959,GAP,"resolver status L4_ONLY"
1545703,UNCONFIRMED,"no WHO snapshot for these L4s"
728659,GAP,"resolver status RETIRED_NO_REMAP"
748987,UNCONFIRMED,"no WHO snapshot for these L4s"
892099,GAP,"resolver status L4_ONLY"
762667,UNCONFIRMED,"no WHO snapshot for these L4s"
2049283,GAP,"resolver status L4_ONLY"
899863,GAP,"no L5 codes"
313903,GAP,"resolver status RETIRED_NO_REMAP"
198895,UNCONFIRMED,"no WHO snapshot for these L4s"
902515,UNCONFIRMED,"no WHO snapshot for these L4s"
670615,GAP,"resolver status RETIRED_NO_REMAP"
311971,UNCONFIRMED,"no WHO snapshot for these L4s"
807391,UNCONFIRMED,"no WHO snapshot for these L4s"
2121931,GAP,"resolver status L4_ONLY"
1085779,UNCONFIRMED,"no WHO snapshot for these L4s"
259711,GAP,"resolver status L4_ONLY"
847627,GAP,"resolver status L4_ONLY"
1094911,UNCONFIRMED,"no WHO snapshot for these L4s"
801451,GAP,"resolver status L4_ONLY"
858763,UNCONFIRMED,"no WHO snapshot for these L4s"
1112791,UNCONFIRMED,"no WHO snapshot for these L4s"
251407,GAP,"no L5 codes"
1665679,UNCONFIRMED,"no WHO snapshot for these L4s"
206755,UNCONFIRMED,"no WHO snapshot for these L4s"
1116271,UNCONFIRMED,"no WHO snapshot for these L4s"
860743,UNCONFIRMED,"no WHO snapshot for these L4s"
1053427,GAP,"resolver status RETIRED_NO_REMAP"
1809643,GAP,"no L5 codes"
1247251,UNCONFIRMED,"no WHO snapshot for these L4s"
1430059,UNCONFIRMED,"no WHO snapshot for these L4s"
1543735,UNCONFIRMED,"no WHO snapshot for these L4s"
1798459,GAP,"resolver status RETIRED_NO_REMAP"
1363651,UNCONFIRMED,"no WHO snapshot for these L4s"
1535503,UNCONFIRMED,"no WHO snapshot for these L4s"
1924315,UNCONFIRMED,"no WHO snapshot for these L4s"
1490659,UNCONFIRMED,"no WHO snapshot for these L4s"
1601095,GAP,"resolver status L4_ONLY"
637231,GAP,"resolver status RETIRED_NO_REMAP"
754471,GAP,"resolver status RETIRED_NO_REMAP"
994507,UNCONFIRMED,"no WHO snapshot for these L4s"
730063,UNCONFIRMED,"no WHO snapshot for these L4s"
685855,UNCONFIRMED,"no WHO snapshot for these L4s"
310363,UNCONFIRMED,"no WHO snapshot for these L4s"
763111,GAP,"resolver status L4_ONLY"
629695,UNCONFIRMED,"no WHO snapshot for these L4s"
205111,UNCONFIRMED,"no WHO snapshot for these L4s"
723739,UNCONFIRMED,"no WHO snapshot for these L4s"
688603,GAP,"resolver status RETIRED_NO_REMAP"
798451,GAP,"no L5 codes"
1100467,CONFIRMED,"L4 in WHO snapshot"
1147327,UNCONFIRMED,"no WHO snapshot for these L4s"
1043719,GAP,"no L5 codes"
1659967,GAP,"resolver status L4_ONLY"
240559,GAP,"no L5 codes"
198859,GAP,"no L5 codes"
2000695,GAP,"resolver status L4_ONLY"
807367,UNCONFIRMED,"no WHO snapshot for these L4s"
212839,UNCONFIRMED,"no WHO snapshot for these L4s"
541951,UNCONFIRMED,"no WHO snapshot for these L4s"
106303,UNCONFIRMED,"no WHO snapshot for these L4s"
260395,UNCONFIRMED,"no WHO snapshot for these L4s"
308071,GAP,"no L5 codes"
1098199,UNCONFIRMED,"no WHO snapshot for these L4s"
848119,UNCONFIRMED,"no WHO snapshot for these L4s"
1111339,UNCONFIRMED,"no WHO snapshot for these L4s"
237511,UNCONFIRMED,"no WHO snapshot for these L4s"
245299,GAP,"resolver status RETIRED_NO_REMAP"
1807579,UNCONFIRMED,"no WHO snapshot for these L4s"
1363387,UNCONFIRMED,"no WHO snapshot for these L4s"
1301239,UNCONFIRMED,"no WHO snapshot for these L4s"
1361035,UNCONFIRMED,"no WHO snapshot for these L4s"
1314499,UNCONFIRMED,"no WHO snapshot for these L4s"
1356799,GAP,"resolver status L4_ONLY"
1430071,GAP,"resolver status L4_ONLY"
1442443,GAP,"resolver status L4_ONLY"
865087,UNCONFIRMED,"no WHO snapshot for these L4s"
707251,GAP,"no L5 codes"
1994395,UNCONFIRMED,"no WHO snapshot for these L4s"
602191,GAP,"resolver status RETIRED_NO_REMAP"
237631,UNCONFIRMED,"no WHO snapshot for these L4s"
833695,UNCONFIRMED,"no WHO snapshot for these L4s"
1090699,GAP,"resolver status L4_ONLY"
315175,GAP,"resolver status RETIRED_NO_REMAP"
1047451,UNCONFIRMED,"no WHO snapshot for these L4s"
310411,UNCONFIRMED,"no WHO snapshot for these L4s"
805663,UNCONFIRMED,"no WHO snapshot for these L4s"
859939,UNCONFIRMED,"no WHO snapshot for these L4s"
1046575,UNCONFIRMED,"no WHO snapshot for these L4s"
1809067,GAP,"no L5 codes"
1860139,UNCONFIRMED,"no WHO snapshot for these L4s"
1251355,UNCONFIRMED,"no WHO snapshot for these L4s"
1297759,UNCONFIRMED,"no WHO snapshot for these L4s"
1291987,GAP,"resolver status L4_ONLY"
1373503,UNCONFIRMED,"no WHO snapshot for these L4s"
1425967,GAP,"resolver status RETIRED_NO_REMAP"
1236115,UNCONFIRMED,"no WHO snapshot for these L4s"
1604323,UNCONFIRMED,"no WHO snapshot for these L4s"
1597267,UNCONFIRMED,"no WHO snapshot for these L4s"
313807,UNCONFIRMED,"no WHO snapshot for these L4s"
313927,UNCONFIRMED,"no WHO snapshot for these L4s"
762967,UNCONFIRMED,"no WHO snapshot for these L4s"
201415,UNCONFIRMED,"no WHO snapshot for these L4s"
756235,UNCONFIRMED,"no WHO snapshot for these L4s"
795727,UNCONFIRMED,"no WHO snapshot for these L4s"
311035,UNCONFIRMED,"no WHO snapshot for these L4s"
206359,GAP,"resolver status RETIRED_NO_REMAP"
1090627,GAP,"resolver status RETIRED_NO_REMAP"
2054227,GAP,"no L5 codes"
845491,UNCONFIRMED,"no WHO snapshot for these L4s"
211747,UNCONFIRMED,"no WHO snapshot for these L4s"
2173735,UNCONFIRMED,"no WHO snapshot for these L4s"
213499,UNCONFIRMED,"no WHO snapshot for these L4s"
858871,UNCONFIRMED,"no WHO snapshot for these L4s"
828367,UNCONFIRMED,"no WHO snapshot for these L4s"
205075,UNCONFIRMED,"no WHO snapshot for these L4s"
2108527,UNCONFIRMED,"no WHO snapshot for these L4s"
2167159,GAP,"no L5 codes"
1095271,UNCONFIRMED,"no WHO snapshot for these L4s"
1052767,UNCONFIRMED,"no WHO snapshot for these L4s"
1014331,GAP,"resolver status L4_ONLY"
1037347,UNCONFIRMED,"no WHO snapshot for these L4s"
310759,GAP,"resolver status L4_ONLY"
857131,CONFIRMED,"L4 in WHO snapshot"
1245727,GAP,"resolver status RETIRED_NO_REMAP"
1492387,GAP,"resolver status L4_ONLY"
1293487,GAP,"resolver status L4_ONLY"
1437295,UNCONFIRMED,"no WHO snapshot for these L4s"
1366495,UNCONFIRMED,"no WHO snapshot for these L4s"
1606483,GAP,"resolver status L4_ONLY"
1298275,UNCONFIRMED,"no WHO snapshot for these L4s"
1441339,GAP,"resolver status L4_ONLY"
311359,GAP,"resolver status L4_ONLY"
