rxcui,drug_name,tty,production,new_final,audit_verdict,audit_recommended
630796,1000 ML glucose 50 MG/ML / potassium chloride 0.01 MEQ/ML / sodium chloride 4.5 MG/ML Injection,SCD,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,B05BB02,,
630923,zinc oxide 113 MG/ML Topical Cream,SCD,C05AX04,,,
686894,glucose 100 MG/ML / sodium chloride 0.0564 MEQ/ML Injectable Solution,SCD,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,B05BB02,,
708129,mineral oil 0.2 MG/MG Ophthalmic Ointment,SCD,A06AA01,S01XA20,,
763548,{1 (30 ML) (hydrocortisone 20 MG/ML Topical Lotion [Coraz]) / 1 (177 ML) (salicylic acid 20 MG/ML / sulfur 20 MG/ML Medicated Shampoo [Pulere]) } Pack [Coraz Lotion Kit],BPCK,D10AB02,D01AE12|D07AA02|D10AB02,,
892815,benzocaine 0.075 MG/MG Oral Gel [Orabase],SBD,C05AD03|D04AB04|R02AD01,R02AD01,,
901792,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Noromectin Plus],SBD,D11AX22|P02CF01,P02CF01,,
968817,dimethicone 200 MG/ML / zinc oxide 250 MG/ML Topical Spray,SCD,P03AX05,,,
904617,{1 (85 ML) (sulfacetamide sodium 100 MG/ML Topical Lotion) / 1 (120 ML) (urea 100 MG/ML Medicated Shampoo) } Pack,GPCK,D10AB02,D02AE01|D10AF06,IMPROVED,D02AE01|D10AF06
749761,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack,GPCK,G03AA07|G03CA01,G03AA07,,
763418,{10 (ethinyl estradiol 0.03 MG / levonorgestrel 0.125 MG Oral Tablet) / 5 (ethinyl estradiol 0.04 MG / levonorgestrel 0.075 MG Oral Tablet) / 6 (levonorgestrel 0.05 MG Oral Tablet) } Pack [Tri-Levlen 21 Day],BPCK,G03AC03|G03CA01,G03AA07,,
861582,meperidine hydrochloride 50 MG / promethazine hydrochloride 25 MG Oral Capsule [Meprozine],SBD,N02AB02,N02AB02|R06AD02,,
891706,ascorbic acid 60 MG / cuprous oxide 2 MG / dl-alpha tocopheryl acetate 30 MG / lutein 6 MG / zinc oxide 15 MG Oral Capsule,SCD,A11GA01|A11HA03,,,
309473,aspirin 380 MG / caffeine 30 MG / codeine 30 MG Oral Capsule,SCD,N06BC01|R05DA04,N02BA51,,
312185,oxytetracycline 0.03 MG/MG / polymyxin B 10 UNT/MG Topical Powder,SCD,J01AA06,D06AA03,,
198479,aspirin 400 MG / caffeine 32 MG Oral Tablet,SCD,N06BC01,N02BA51,,
1991174,benzalkonium chloride 1.15 MG/ML Medicated Bar Soap,SCD,D08AJ01|D08AJ08|R02AA16,D08AJ01,,
2049725,camphor 31 MG/ML / capsaicin 0.25 MG/ML / menthol 100 MG/ML / methyl salicylate 150 MG/ML Topical Cream,SCD,N01BX04,M02AB01,,
999971,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],SBD,C03AA03|C08CA01,C09DX03,,
308908,calcium carbonate 500 MG / simethicone 20 MG Chewable Tablet,SCD,A03AX13|A12AA04,A02AC01|A03AX13,,
864089,phenylephrine 0.0025 MG/MG Rectal Suppository [Medicone Hemorrhoidal],SBD,R01AA04|S01FB01|S01XA20,C05AX06,,
93252,hydrochlorothiazide 50 MG / triamterene 75 MG Oral Tablet [Maxzide],SBD,C03AA03|C03DB02,C03EA01,,
966538,100 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar],SBD,D07AC15|R01AD01,R03BA01,,
309450,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine 15 MG Oral Capsule,SCD,N06BC01|R05DA04,N02BA71,,
1087047,phenylephrine hydrochloride 10 MG/ML Nasal Spray [Wal-Four],SBD,R01AA04|S01FB01|S01XA20,R01AA04,,
1088950,aluminum hydroxide 80 MG/ML / magnesium hydroxide 80 MG/ML / simethicone 8 MG/ML Oral Suspension [Masanti],SBD,A02AB01,A02AF02,,
1089103,bacitracin 0.5 UNT/ML / lidocaine hydrochloride 40 MG/ML / neomycin 0.0035 MG/ML / polymyxin B 10 UNT/ML Topical Cream [ProCoMycin],SBD,A07AA01|D04AB01|D06AX04|N01BB02|R02AD02|S01AA03,D04AB01|D06AX04|D06AX05,,
1990751,salicylic acid 0.17 MG/MG Topical Gel [Verruguin],SBD,D01AE12|N02BA04,D01AE12,,
2001756,{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Volnea 28 Day],BPCK,G03AA09|G03AC09|G03CA01,G03AA09,,
801554,alanine 7.28 MG/ML / arginine 3.64 MG/ML / dibasic potassium phosphate 1.31 MG/ML / glycine 7.28 MG/ML / histidine 1.54 MG/ML / isoleucine 1.68 MG/ML / leucine 2.17 MG/ML / lysine 2.03 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2.03 MG/ML / phenylalanine 2.17 MG/ML / proline 1.47 MG/ML / sodium acetate 0.03 MEQ/ML / sodium chloride 0.006 MEQ/ML / threonine 1.47 MG/ML / tryptophan 0.63 MG/ML / tyrosine 0.14 MG/ML / valine 1.61 MG/ML Injectable Solution,SCD,B05CX03|B05XA08|B05XB03|N06AX02|V03AB26,B05BA01,,
2000543,salicylic acid 0.02 MG/MG Medicated Bar Soap [Asepxia],SBD,D01AE12|N02BA04,D02AF,BOTH_WRONG,D02AF
311320,lidocaine 0.025 MG/MG / prilocaine 0.025 MG/MG Medicated Patch,SCD,N01BB04,D04AB01|N01BB04,,
1087414,ascorbic acid 250 MG / folic acid 1 MG / iron carbonyl 100 MG / vitamin B12 0.025 MG Oral Tablet,SCD,A11GA01|B03BA01|B03BB01,B03AE01,,
1988809,ephedrine hydrochloride 0.417 MG/ML / guaifenesin 6.67 MG/ML Oral Solution,SCD,R05CA03,R03CA02|R05CA03,,
801584,alanine 8.8 MG/ML / arginine 4.4 MG/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 50 MG/ML / glycine 8.8 MG/ML / histidine 1.86 MG/ML / isoleucine 2.03 MG/ML / leucine 2.63 MG/ML / lysine 2.46 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2.46 MG/ML / phenylalanine 2.63 MG/ML / proline 1.78 MG/ML / sodium acetate 0.036 MEQ/ML / sodium chloride 0.013 MEQ/ML / threonine 1.78 MG/ML / tryptophan 0.76 MG/ML / tyrosine 0.17 MG/ML / valine 1.95 MG/ML Injectable Solution,SCD,B05CX03|B05XA08|B05XB03|N06AX02|V03AB26,B05BA10,,
686892,glucose 100 MG/ML / sodium chloride 0.0385 MEQ/ML Injectable Solution,SCD,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,B05BB02,,
656640,guaifenesin 1000 MG / phenylephrine hydrochloride 30 MG Extended Release Oral Tablet,SCD,R05CA03,R01BA03|R05CA03,,
748804,{21 (ethinyl estradiol 0.035 MG / ethynodiol diacetate 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack,GPCK,G03DC06,G03AA01,,
753095,salicylic acid 60 MG/ML Medicated Shampoo [Aliclen],SBD,D01AE12|N02BA04,D01AE12,,
891719,ascorbic acid 200 MG / beta carotene 1000 UNT / cuprous oxide 2 MG / dl-alpha tocopheryl acetate 60 UNT / lutein 2 MG / sodium selenate 0.055 MG / zinc oxide 40 MG Oral Tablet [Ocuvite],SBD,A11GA01|A11HA03|A12CE01,,,
308404,aspirin 228 MG / caffeine 32.5 MG Oral Capsule,SCD,N06BC01,N02BA51,,
207374,aspirin 650 MG / butalbital 50 MG Oral Tablet [Axotal],SBD,B01AC06|N02BA01|N02BA51,N02BA71,,
995489,ivermectin 0.8 MG/ML Oral Solution,SCD,D11AX22|P02CF01,P02CF01,,
313451,tretinoin 0.00025 MG/MG Topical Gel,SCD,D10AD01|L01XX14,D10AD01,,
310817,hydrochlorothiazide 50 MG / triamterene 75 MG Oral Capsule,SCD,C03AA03|C03DB02,C03EA01,,
1990455,benzocaine 0.015 MG/MG Topical Ointment,SCD,C05AD03|D04AB04|R02AD01,D04AB04,,
313415,tobramycin 3 MG/ML Ophthalmic Solution,SCD,J01GB01|S01AA12,S01AA12,,
756269,brompheniramine 0.8 MG/ML / phenylephrine 1 MG/ML / phenylpropanolamine 1 MG/ML Oral Solution,SCD,R01BA01|R06AB01,R01BA01|R01BA03|R06AB01,,
310149,erythromycin 0.005 MG/MG Ophthalmic Ointment,SCD,J01FA01,S01AA17,,
998706,acetaminophen 300 MG / phenyltoloxamine citrate 20 MG / salicylamide 200 MG Oral Capsule [Ed Flex],SBD,N02BA05|N02BE01,N02BE01,,
999685,benzocaine 140 MG/ML / butamben 20 MG/ML / tetracaine 20 MG/ML Mucosal Spray [Exactacain],SBD,C05AD03|D04AB04|R02AD01,R02AD01,,
835559,0.1 ML triamcinolone acetonide 80 MG/ML Prefilled Syringe [Trivaris],SBD,A01AC01|H02AB08|R01AD11,H02AB08,,
729945,pseudoephedrine tannate 3 MG/ML / pyrilamine tannate 3 MG/ML Oral Suspension [Viravan-P],SBD,R01BA02,R01BA02|R06AC01,,
748998,{21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Oral Tablet) } Pack [Ovcon 35 21 Day],BPCK,G03CA01|G03DC02,G03AA05,,
204797,aluminum hydroxide 133 MG / calcium carbonate 414 MG / magnesium hydroxide 81 MG / simethicone 20 MG Chewable Tablet,SCD,A02AB01,A02AF02,,
753485,{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Levlite 28 Day],BPCK,G03AC03|G03CA01,G03AA07,,
731007,brompheniramine maleate 6 MG / phenylephrine hydrochloride 19 MG Extended Release Oral Tablet,SCD,R06AB01,R01BA03|R06AB01,,
998677,168 HR clonidine 0.00833 MG/HR Transdermal System [Catapres],SBD,C02AC01|N02CX02,C02AC01,,
885235,salicylic acid 60 MG/ML Topical Cream [Salacyn],SBD,D01AE12|N02BA04,D01AE12,,
309678,dexamethasone 0.001 MG/MG Topical Gel,SCD,H02AB02|S01BA01,D07AB19,,
199264,amphotericin B 100 MG/ML Oral Suspension,SCD,A01AB04|A07AA07,A07AA07,,
205674,droperidol 2.5 MG/ML / fentanyl 0.05 MG/ML Injectable Solution [Innovar],SBD,N05AD08,N01AH01|N05AD08,,
999608,sulfacetamide sodium 100 MG/ML / sulfur 10 MG/ML Medicated Liquid Soap [Cerisa Wash],SBD,D10AB02,D10AB02|D10AF06,IMPROVED,D10AB02|D10AF06
999991,amlodipine 10 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,SCD,C03AA03|C08CA01,C09DX03,,
830761,hydrocortisone 20 MG/ML Topical Lotion [Scalacort],SBD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02,,
884221,10 ML clonidine hydrochloride 0.1 MG/ML Injection,SCD,C02AC01|N02CX02,N02CX02,IMPROVED,N02CX02
1994397,resorcinol 20 MG/ML / sulfur 60 MG/ML Topical Cream,SCD,D10AB02,D10AB02|D10AX02,,
206536,500 ML mannitol 100 MG/ML Injection [Osmitrol],SBD,A06AD16,B05BC01,,
995036,chlorpheniramine maleate 0.15 MG/ML / codeine phosphate 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML / potassium iodide 15 MG/ML Oral Solution [Demi-Cof],SBD,R05DA04|R06AB04,R01BA03|R05CA02|R05DA04|R06AB04,,
800808,dibasic potassium phosphate 0.26 MG/ML / glucose 50 MG/ML / magnesium chloride 0.00373 MEQ/ML / potassium chloride 0.00174 MEQ/ML / sodium acetate 0.039 MEQ/ML Injectable Solution,SCD,B05XA08,B05BB02,,
806677,sodium chloride 5 MG/ML Nasal Spray,SCD,A12CA01|B05BB01|B05CB01|B05XA03|S01XA03,R01AX,IMPROVED,R01AX
849580,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet [Bactrim],SBD,J01EA01|J01EC01,J01EE01,,
854187,8 ML ibuprofen 100 MG/ML Injection [Caldolor],SBD,M01AE01|M01AE14|M02AA13,M01AE01,,
208335,tretinoin 0.5 MG/ML Topical Solution [Retin-A],SBD,D10AD01|L01XX14,D10AD01,,
208821,dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobradex],SBD,H02AB02|S01BA01,S01CA01,,
2107315,salicylic acid 8 MG/ML Topical Lotion,SCD,D01AE12|N02BA04,D01AE12,,
2110600,benzocaine 200 MG/ML / menthol 1 MG/ML Mucous Membrane Topical Solution,SCD,C05AD03|D04AB04|R02AD01,R02AD01,,
2168097,1 ML triamcinolone acetonide 80 MG/ML Injection [Kenalog],SBD,A01AC01|H02AB08|R01AD11,H02AB08,,
210027,aluminum hydroxide 40 MG/ML / magnesium hydroxide 40 MG/ML / simethicone 4 MG/ML Oral Suspension [Gelusil],SBD,A02AB01,A02AF02,,
1092424,diphenhydramine hydrochloride 2.5 MG/ML Oral Solution [Banophen],SBD,D04AA32|R06AA02,R06AA02,,
1092600,chlorhexidine gluconate 3 MG/ML Topical Solution,SCD,A01AB03|D08AC02|R02AA05,D08AC02,,
1101383,tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution [Mallazine],SBD,R01AA06|R01AB03|S01GA02,S01GA02,,
2166094,halobetasol propionate 0.1 MG/ML / tazarotene 0.45 MG/ML Topical Lotion [Duobrii],SBD,D05AX05|D07AC21,D05AX05,,
1146217,sodium chloride 60 MG/ML Inhalation Solution [Nebusal],SBD,A12CA01|B05BB01|B05CB01|B05XA03|S01XA03,R01AX,,
1190761,atropine sulfate 0.195 MG / phenobarbital 16 MG Oral Tablet,SCD,N03AA02,A03CB03,,
1148185,cocoa butter 0.855 MG/MG / phenylephrine 0.0025 MG/MG / shark liver oil 0.03 MG/MG Rectal Suppository [Prep-Hem],SBD,R01AA04|S01FB01|S01XA20,C05AX06,,
1192983,benzocaine 5 MG/ML / docusate sodium 70.8 MG/ML Enema [Therevac Plus],SBD,A06AA02|C05AD03|D04AB04|R02AD01,A06AA02|C05AD03,,
1193116,chlorcyclizine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG Oral Tablet [Dallergy Reformulated Nov 2011],SBD,R06AE04,R01BA03|R06AE04,,
422997,salicylic acid 15 MG/ML Topical Lotion,SCD,D01AE12|N02BA04,D01AE12,,
484491,aspirin 81 MG / carbidopa 3.125 MG Oral Tablet,SCD,B01AC06|N02BA01|N02BA51,B01AC06,,
562675,chromic chloride 0.0513 MG/ML / copper sulfate 3.93 MG/ML / manganese sulfate 1.54 MG/ML / selenious acid 0.098 MG/ML / zinc sulfate 22 MG/ML Injectable Solution,SCD,A12CB01|V03AB20,B05XA30,,
604449,hydrocortisone 0.02 MG/MG Topical Gel,SCD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02,,
605730,metronidazole 0.01 MG/MG Topical Gel [MetroGel],SBD,A01AB17|D06BX01|P01AB01,D06BX01,,
860159,hydrocodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1 MG/ML / pyrilamine maleate 1 MG/ML Oral Solution [De-Chlor MR],SBD,R05DA03,R01BA03|R05DA03|R06AC01,,
1010723,calcium gluconate 230 MG/ML Injectable Solution,SCD,A12AA03,B05XA19,,
1012019,lidocaine hydrochloride 2 MG/ML Injectable Solution,SCD,D04AB01|N01BB02|R02AD02,N01BB02,IMPROVED,N01BB02
1014366,{1 (42500 MG) (hydrocortisone 0.01 MG/MG Topical Gel) / 1 (60000 MG) (ketoconazole 20 MG/ML Topical Cream) } Pack,GPCK,A01AC03|A07EA02|D01AC08|D07AA02|D07AB02|D07AB11|H02AB09|J02AB02|S01BA02,D01AC08|D07AA02,,
1038561,benzalkonium chloride 4 MG/ML Medicated Pad,SCD,D08AJ01|D08AJ08|R02AA16,D09AA11,,
1038764,benzalkonium chloride 1 MG/ML / benzethonium chloride 1 MG/ML Medicated Pad,SCD,R02AA09,D08AJ01|D08AJ08,,
1047484,{1 (59 ML) (coal tar 10 MG/ML Medicated Shampoo) / 1 (59 ML) (salicylic acid 30 MG/ML Medicated Shampoo) / 1 (59 ML) (zinc pyrithione 10 MG/ML Medicated Shampoo) } Pack,GPCK,D11AX12,D01AE12|D11AX12,,
248108,acyclovir 25 MG/ML Injectable Solution,SCD,D06BB03|J05AB01|S01AD03,J05AB01,,
1659598,ampicillin 2000 MG / sulbactam 1000 MG Injection,SCD,J01CG01,J01CR04,,
562379,prednisolone 1.2 MG/ML Ophthalmic Suspension,SCD,A07EA01|H02AB06|S01BA04|S03BA02,S01BA04,,
602424,clindamycin 20 MG/ML Vaginal Cream [Clindamax],SBD,D10AF01|J01FF01,G01AA10,,
606794,hydrocortisone 0.02 MG/MG Topical Gel [Nuzon],SBD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02,,
1006118,sulfacetamide sodium 100 MG/ML Medicated Pad [Rosula NS],SBD,D10AB02,D10AF06,,
1012087,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension [Cetapred],SBD,A07EA01|D10AB02|H02AB06|S01BA04|S03BA02,S01CA02,,
1000499,"{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 2.5 MG Oral Tablet) } Pack [Prempro 0.625/2.5 28 Day]",BPCK,G03CA57,G03FA12,,
1052760,magnesium citrate 58.2 MG/ML Oral Solution,SCD,A12CC04,A06AD19,,
1006109,sulfacetamide sodium 100 MG/ML Medicated Liquid Soap [Mexar],SBD,D10AB02,D10AF06,,
262191,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Ophthalmic Solution [Neo-Dexair],SBD,A07AA01|D06AX04|H02AB02|S01AA03|S01BA01,S01CA01,,
861420,timolol 0.0025 MG/MG Ophthalmic Gel [Timoptic],SBD,C07AA06,S01ED01,,
2048004,histamine dihydrochloride 1 MG/ML Topical Spray,SCD,V04CG03,M02AX10,,
995226,codeine phosphate 0.5 MG/ML / guaifenesin 15 MG/ML Oral Solution,SCD,R05CA03|R05DA04,R05FA02,,
995983,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,SCD,R01BA02|R05CA03|R05DA04,R01BA02|R05FA02,,
313812,acyclovir 50 MG/ML Injectable Solution,SCD,D06BB03|J05AB01|S01AD03,J05AB01,,
318270,phenylephrine 1 MG/ML / pyrilamine 1.2 MG/ML Ophthalmic Solution,SCD,R01AA04|S01FB01|S01XA20,S01FB01|S01GA05,,
403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,SCD,C03AA03|C09DA08,C09DA08,,
855633,diclofenac sodium 0.01 MG/MG Topical Gel,SCD,M01AB05|M02AA15|S01BC03,M02AA15,,
209277,sulfabenzamide 37 MG/ML / sulfacetamide sodium 28.6 MG/ML / sulfathiazole 34.2 MG/ML Vaginal Cream [Gyne Sulf],SBD,D10AB02,G01AE10,,
2099533,benoxinate hydrochloride 4 MG/ML / fluorescein sodium 2.5 MG/ML Ophthalmic Solution [Fluress],SBD,S01JA01,S01HA02|S01JA01,,
845659,magnesium hydroxide 60 MG/ML / mineral oil 0.25 ML/ML Oral Suspension [Phillips M-O],SBD,A06AA01|A06AA51,A06AA51,,
856886,benzocaine 0.2 MG/MG Oral Gel [Kolorz Anesthetic],SBD,R02AD01,N01BA05,,
857768,chlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.334 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution [Med-Hist-HC],SBD,R05DA03|R06AB04,R01BA03|R05DA03|R06AB04,,
212647,aluminum hydroxide 500 MG / magnesium hydroxide 450 MG / simethicone 40 MG Chewable Tablet [Maalox Plus],SBD,A02AB01|A02AF01,A02AF02,,
1090874,allantoin 1.3 MG/ML / benzalkonium chloride 0.013 MG/ML Topical Solution,SCD,D08AJ01|D08AJ08|R02AA16,D08AJ01,,
1093331,niacinamide 20 MG/ML Topical Cream,SCD,A11HA01,,,
1099585,pseudoephedrine hydrochloride 60 MG / triprolidine hydrochloride 2.5 MG Oral Tablet [Atridine],SBD,R01BA02|R01BA52|R06AX07,R01BA52,BOTH_WRONG,R01BA52
1113516,salicylic acid 0.004 MG/MG Topical Gel,SCD,D01AE12|N02BA04,D01AE12,,
1116309,ephedrine sulfate 8 MG / secobarbital 16 MG Oral Tablet,SCD,N05CA06,N05CA06|R03CA02,,
1188571,salicylic acid 20 MG/ML Topical Cream [Clearskin Blemish],SBD,D01AE12|N02BA04,D01AE12,,
1094354,phenazopyridine hydrochloride 50 MG / sulfamethizole 500 MG Oral Tablet,SCD,G04BX06,G04BX06|J01EB02,,
1099579,pseudoephedrine hydrochloride 60 MG / triprolidine hydrochloride 2.5 MG Oral Tablet [Acticon],SBD,R01BA02|R01BA52|R06AX07,R01BA02|R06AX07,,
1114389,hydrogen peroxide 40 MG/ML Topical Solution [Perox-400],SBD,A01AB02|D08AX01,D08AX01,,
422996,salicylic acid 7 MG/ML Topical Lotion,SCD,D01AE12|N02BA04,D01AE12,,
616454,isopropyl alcohol 0.1 ML/ML / salicylic acid 10 MG/ML / sodium thiosulfate 250 MG/ML Topical Lotion,SCD,D08AX05,D01AE12|D08AX05,,
858780,hydrocodone bitartrate 5 MG / ibuprofen 200 MG Oral Tablet [Ibudone],SBD,R05DA03,M01AE01|R05DA03,,
860040,hydrocodone bitartrate 0.34 MG/ML / pheniramine maleate 0.66 MG/ML / phenylephrine hydrochloride 1 MG/ML / phenylpropanolamine hydrochloride 0.66 MG/ML / pyrilamine maleate 0.66 MG/ML Oral Solution,SCD,R01BA01|R05DA03,R01BA01|R01BA03|R05DA03|R06AB05|R06AC01,,
1001755,benzethonium chloride 1.3 MG/ML / menthol 10 MG/ML Topical Spray,SCD,R02AA09,D08AJ08,,
1049250,benzalkonium chloride 1 MG/ML Topical Solution [Pronto Plus Lice Egg Remover],SBD,D08AJ01|D08AJ08|R02AA16,D08AJ01,,
1053099,salicylic acid 20 MG/ML Topical Lotion [Alba Natural Acnedote],SBD,D01AE12|N02BA04,D01AE12,,
1053207,benzethonium chloride 1 MG/ML Medicated Liquid Soap,SCD,D08AJ08|R02AA09,D08AJ08,,
249357,desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet,SCD,G03AA09|G03AC09,G03AA09,,
282663,salicylic acid 25 MG/ML Topical Cream,SCD,D01AE12|N02BA04,D01AE12,,
1657703,5 ML panitumumab 20 MG/ML Injection,SCD,L01XC08,L01FE02,,
1737554,petrolatum 0.57 MG/MG / zinc oxide 0.17 MG/MG Paste [Z-Guard],SBD,C05AX04,,,
1190943,atropine sulfate 30 MG/ML Ophthalmic Solution,SCD,A03BA01|S01FA01,S01FA01,,
860246,guaifenesin 10 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution [Qual-Tussin DC],SBD,R05CA03|R05DA03,R01BA03|R05CA03|R05DA03,,
1005852,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Topical Cream [Topisulf],SBD,D10AB02,D10AB02|D10AF06,,
1039465,ethanol 0.625 ML/ML Topical Foam,SCD,D08AX08|V03AB16|V03AZ01,D08AX08,,
1046423,calcium glycerophosphate 1.3 MG/ML / pyridoxine hydrochloride 0.3 MG/ML / sodium monofluorophosphate 7.6 MG/ML Toothpaste,SCD,A11HA02,A01AA02,,
1193294,acetaminophen 80 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Chewable Tablet,SCD,N02BE01|R06AB04,N02BE01|R01BA03|R06AB04,,
858895,carbinoxamine maleate 0.8 MG/ML / hydrocodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.6 MG/ML Oral Solution [Excof],SBD,R05DA03|R06AA08,R01BA03|R05DA03|R06AA08,,
1000921,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap [Claris],SBD,D10AB02,D10AB02|D10AF06,,
1046787,atropine sulfate 0.00388 MG/ML / hyoscyamine sulfate 0.0207 MG/ML / phenobarbital 3.24 MG/ML / scopolamine hydrobromide 0.0013 MG/ML Oral Solution,SCD,A03BA03|N03AA02,A03CB02,,
1731737,benzalkonium chloride 5 MG/ML Medicated Liquid Soap,SCD,D08AJ01|D08AJ08|R02AA16,D08AJ01,,
1744001,emtricitabine 100 MG / tenofovir disoproxil fumarate 150 MG Oral Tablet,SCD,J05AF07|J05AF09,J05AR03,,
1794904,500 ML glucose 50 MG/ML / sodium chloride 2.25 MG/ML Injection,SCD,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,B05BB02,,
1795150,1000 ML glucose 50 MG/ML / sodium chloride 3 MG/ML Injection,SCD,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,B05BB02,,
1797115,miconazole nitrate 1 MG/ML Topical Solution,SCD,A01AB09|D01AC02|G01AF04,D01AC02,,
1797857,ketorolac tromethamine 15.8 MG/ACTUAT Metered Dose Nasal Spray [Sprix],SBD,M01AB15|S01BC05,M01AB15,IMPROVED,M01AB15
1804176,lidocaine 0.04 MG/MG / menthol 0.01 MG/MG Topical Gel,SCD,D04AB01|N01BB02|R02AD02,D04AB01,,
860099,hydrocodone bitartrate 0.4 MG/ML / phenylephrine hydrochloride 1 MG/ML / pyrilamine maleate 1.67 MG/ML Oral Solution,SCD,R05DA03,R01BA03|R05DA03|R06AC01,,
1085918,clindamycin 25 MG/ML Oral Solution [ClindaCure],SBD,D10AF01|J01FF01,J01FF01,,
238240,tolazoline 25 MG/ML Injectable Solution,SCD,C04AB02|M02AX02,C04AB02,,
1053097,salicylic acid 20 MG/ML Medicated Liquid Soap [Alba Natural Acnedote],SBD,D01AE12|N02BA04,D01AE12,,
1739221,terbinafine hydrochloride 10 MG/ML Topical Cream [Silka Cream],SBD,D01AE15|D01BA02,D01AE15,,
1739846,allantoin 5 MG/ML / lidocaine 5 MG/ML Topical Cream,SCD,D04AB01|N01BB02|R02AD02,D04AB01,,
1858836,{7 (ethinyl estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (ethinyl estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (ethinyl estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Tri-Lo-Mili],BPCK,G03CA01,G03AA11,,
1868029,10 ML epinephrine 0.005 MG/ML / lidocaine hydrochloride 20 MG/ML Injection [Xylocaine with Epinephrine],SBD,C01CA24|D04AB01|N01BB02|R02AD02|S01EA01,N01BB02,,
1874747,capsaicin 2.5 MG/ML Topical Solution,SCD,N01BX04,M02AB01,,
1876751,capsaicin 0.000375 MG/MG / lidocaine 0.04 MG/MG / menthol 0.1 MG/MG / methyl salicylate 0.2 MG/MG Topical Ointment,SCD,D04AB01|N01BB02|N01BX04|R02AD02,D04AB01|M02AB01,,
1876810,{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Simliya 28 Day],BPCK,G03AA09|G03AC09|G03CA01,G03AA09,,
